id_komentar,nama_akun,tanggal,text_cleaning,sentimen
UgygT7Ynn7qQCrpjrJR4AaABAg,MS Huda,2023-06-07 07:31:33+00:00,jangan subsidi arah beli bagi besar rakyat indonesia banyak bingung cari nafkah penuh butuh hidup harga butuh pokok makin hari makin mahal,negatif
UgzbxpKIMarQaRh6s_l4AaABAg,N P,2023-06-07 07:30:21+00:00,salah prioritas kendara pakai dulu kendara umum macam bis nyuruh sipil biasa beli ev harga   masuk akal mana realisasi masa harga ev ukur bajaj macam wuling jt    benar    gede calya avanza harga   sampe segitu aneh perintah indo   ngerti nasib ingin rakyat indo sendiri gimana banyak main kalang jabat sih ngiranya semua rakyat gaji macam jabat,negatif
UgwQINOgtOG3Sv9hnmp4AaABAg,Wawan Gunawan,2023-06-07 07:30:11+00:00,buka   laku   punya duit poko kendara an maju orang orang indonesia ngerasain dampak ekonomi semangat indonesia maju,netral
Ugwgy2Eqnxs6ZhtPeEJ4AaABAg,Tiara Aquania,2023-06-07 07:29:42+00:00,masyarakat sensi wuling cino,negatif
UgwjW5iPUkJUexg5r-B4AaABAg,Margono Margono,2023-06-07 07:28:50+00:00,sejahtera dulu tani ternak sudsidi pupuk pakan ternak teliti tani ternak lebih manfaat rakyat,positif
Ugx1OJNiMnJrpTUoMEB4AaABAg,Edupedia,2023-06-07 07:23:38+00:00,    masalah kendara lembap ubah suhu bnyk kendara   sering konslet bukan   design tpi   lembap umur baterainy mudah skali   lama   ubah lingkung gedung   ups taroh ruang suhu dingin bersih buat jaga usia baterai komponen lain,negatif
UgziyBx2qgREdB1GdNN4AaABAg,MuhammadNurfiFajri Faisal Ismail H.AbdulLatif,2023-06-07 07:21:42+00:00,biasa tar jg paksa,negatif
UgxaILVlhNnG-HGL12V4AaABAg,Andri,2023-06-07 07:20:58+00:00,aga bego sih jokowi pke subsidi,netral
UgxMkS8pzLH1nT3-8SF4AaABAg,Icesand,2023-06-07 07:19:46+00:00,bukan laku produk baru perlu proses dukung infrastruktur proper aftersales andal yakin sang makan cabe pas gigit langsung asa pedas,positif
Ugy5Cc8BRPnXnxPENcR4AaABAg,Soe weton oi,2023-06-07 07:18:09+00:00,jalan umum masyarakt dibperbaiki lancat tak berlobag lagidi nkri,positif
UgzhOq-2lWEjjkrVxWF4AaABAg,amir bray,2023-06-07 07:17:16+00:00,kerja kerja kerja kira rakyat banyaj duit,positif
Ugw-6K9_l0db9BRg8St4AaABAg,YIS Channel,2023-06-07 07:11:17+00:00,cnbc lama persis metrotipu   deh berita opini balik ala kampret apa pesan capres,negatif
UgzAT7dFgQtWcQBryI14AaABAg,Dj GEOL,2023-06-07 07:08:34+00:00,masyarakat   butuh pribadi baik transportasi   sedia  lebih  convenient hongkong singapore,netral
UgxPhwxuDT8hmxSDTdN4AaABAg,Ranap Wijaya,2023-06-07 07:06:18+00:00,sharusnya   bahan bakar minyak kurang banyak   lari tenaga,negatif
Ugz2YiYpwSHi5kcjkWR4AaABAg,Karso Indra Offesial.,2023-06-07 07:06:16+00:00,bisnis orang perintah coba klu buat bis adan angkut umum,positif
UgygnK75teGhTUbGdfl4AaABAg,DaniAzis Sawanganelok,2023-06-07 07:03:19+00:00,  butuh masyarakat kecil bukan butuh lowong pekerjan,negatif
Ugw_iGi_HImA0pCWFZd4AaABAg,Novrendy Cahya Paulus,2023-06-07 07:02:00+00:00,seperti jelas butuh masyarakat indonesia akses transportasi publik rata,negatif
UgxIgFhx0wF6gizScEZ4AaABAg,mur yanto,2023-06-07 07:01:44+00:00,benar   beli subsidi terlalu lama antri,negatif
Ugy2oCFH1HBU2xhdPL14AaABAg,pedro firmansyah,2023-06-07 06:56:41+00:00,suatu mau   mau laku   bahan bakar fosil makin langka,negatif
Ugz9qWiVyNZ1WUe5Ioh4AaABAg,dimitri fox,2023-06-07 06:54:09+00:00,alhamdulillah  moga  allah hancur akal bulus si rejim jokowi,positif
UgzZUan7OBjRI59-4-F4AaABAg,mu'ammal hamidy,2023-06-07 06:53:50+00:00,    jtan tak beli,negatif
UgxUClN1E3NMPR4n1NF4AaABAg,ahmad bahtiar,2023-06-07 06:51:16+00:00,promo ev harga langit   tadi mau beli   malah mikir pilih second,positif
UgzSqTls4E7ieP6mm7x4AaABAg,Paiman Jono,2023-06-07 06:49:00+00:00,begini bkn   laku   harga   model   laku     memilki fasilitas umum,positif
UgySF7ucAmLbirZZjwx4AaABAg,heru setyadji utomo,2023-06-07 06:48:55+00:00,onderdil mahal baterai dl jangkau,negatif
Ugxm4zvf8f8wU2LCnY54AaABAg,Ido Cipp,2023-06-07 06:47:45+00:00,fasilitas banyak blm dukung alasanya,positif
Ugyn1nrgGnlT6LBymWZ4AaABAg,Qylk,2023-06-07 06:47:38+00:00,memang perlu kendara pribadi properti krusial harga relatif mahal bahan bakar   subsidi jelas buang buang kas negara negara maju pedestrian pada orang orang cukup jalan kaki naik transport umum guna alternatif murah lain cukup penuh perlu lokasi ingin,negatif
Ugzi6wxceJ4Ruql32Wp4AaABAg,Yusak Mario,2023-06-07 06:46:40+00:00,sebab karna kurang paham masyarakat lebih ev cuma mikir ev bebas karbon paham lebih contoh a ev   kuat nanjak mohon maaf ev rata rata torsi mesin besar torsi pakai tanjak bukan daya kuda hp b ev sedia orderdil jarang ev hampir bilang fre maintenance karna gerak pakai dinamo ada pernah servis bulan kipas angin ganti oli kipas angin tiap bulan ev susah kalaupun ganti biasa baterai itu jangka waktu lama sisa komponen umum misal ganti ban kampas rem jual sedia c harga charging ev mahal   banyak bahas ngetes boros boros ev lebih irit combustion engine jarak jelajah ev pendek jarak jelajah ev uang sanggup bayar ev sanggup km sekali jelajah masalah sanggup   beli inti tanya tanya gambar paham masyarakat ev bagus harga ev jangkau harga wuling air ev merk china ukur   lebih besar bajaj harga tara versi tinggi city car jepang brio agya gr malah low mpv varian rendah sama sekali value for money,negatif
UgwlOAaY_8bEXG43B154AaABAg,Dudi Junaedi,2023-06-07 06:45:23+00:00,duh kasi jabat   calon rugi deh,negatif
UgzprX42iJBvTnegBJR4AaABAg,s b,2023-06-07 06:45:00+00:00,bgga   murah ngechargenya jg msh bikjn dagdigder ad nggz daerah tuju cb bw ciwidey trus arah pantai banten pssti mikir   soal   sepeda jaya dimna mana sel kayaj viar dk,netral
UgxY0mHl-7YG6D15J-d4AaABAg,Beno b,2023-06-07 06:38:35+00:00,ayo dukung esemka,positif
Ugx770AYp621vgy-kx14AaABAg,yunanri wijaya,2023-06-07 06:37:50+00:00,narasumber pro   solusi,positif
UgwVk6m_rnZ0_IWSVJR4AaABAg,Randi Tiawan,2023-06-07 06:36:23+00:00,harga mahal batrenya sangat mahal walaupun murah   harga sangat mahal mending pilih bensin biaya bensin tahun lebih murah   harga batrei juta ganti tahun sekali,positif
UgylR0a6o7kUQfUR4sJ4AaABAg,Jisong Studio,2023-06-07 06:34:14+00:00,hm   ev mau cepet laku duit buat subsidi lcgc mending hapus buat ada spklu lebih baru subsidi sebut alih ev,positif
UgyRO987fjnw0QPZ-194AaABAg,siloja loja,2023-06-07 06:32:22+00:00,subsidi alih blt lumayan beli bensin liter per   bulan baru pihak rakyat kecil usaha biar karna uang banyak demokrat partai wong kecil,negatif
UgwfZHmM0dtnB6zknwF4AaABAg,Ahmad Basuki,2023-06-07 06:30:41+00:00,yng ingin rakyat beli kendara tpi   pajak,negatif
UgzaFKQVgqCquvwNE9l4AaABAg,Gudang Music Project,2023-06-07 06:29:22+00:00,subsidi tepat sasar maaf,negatif
Ugyr5l8Bh-P07QjI6yR4AaABAg,dosen senior indonesia,2023-06-07 06:29:18+00:00,laku indonesia bakal asal harga mahal mahal jangkau tentunmahal,positif
UgxHWWsnNUnV6gQLWmR4AaABAg,Samuel Zhang,2023-06-07 06:29:16+00:00,dululah indonesia ev hibrid   dulu  jangan  beli ev motor ribet ngecharge,negatif
Ugyh21wnhRQC2CQnQ9N4AaABAg,Roel11,2023-06-07 06:26:50+00:00,cuma syarat indonesia maju hukum mati koruptor,negatif
Ugy7QgcvT1u4UYgznOJ4AaABAg,Waris Andayani,2023-06-07 06:21:34+00:00,ri negara korup nomer dunia gin jabat sandiwara terus,negatif
UgxKjzKwdf-Xqfw0wQV4AaABAg,pandu wiguna,2023-06-07 06:18:29+00:00,  mau pabrikan toyota ev   toyota,positif
Ugz_KeUR5jlykJmVbap4AaABAg,Dandi Maulana,2023-06-07 06:18:10+00:00,spertinya   untuk   tinggl plosok stasiun isi blum biaya service mungkin mahal tukang teknisi bukan mekanik,negatif
Ugzp_s21433bJdo0mQp4AaABAg,Rey,2023-06-07 06:17:37+00:00,  batre rusak tara ganti bos,positif
UgypCY9vLqG6-pzybmt4AaABAg,Anif Wijayanto,2023-06-07 06:17:07+00:00,butuh proses dukung bukan lemah wong tuju masuk akal positif kaum oposisi cuma jual kata kata mulus ambisi politik,negatif
UgzyAtDTpNPlRF_9qb54AaABAg,Dony Don,2023-06-07 06:12:51+00:00,dikatain bodoh ntr marah lapor polisi bilang cerdas   cocok hadew,negatif
UgyEdAyP5ehYzf8n0at4AaABAg,Frane Xavi,2023-06-07 06:11:22+00:00,harga sama pilih   lebih aman,positif
Ugw7uLA-obNwqCP25SV4AaABAg,Hutadi Lufik,2023-06-07 06:09:50+00:00,laah mau transisi   mahal spek gabisa lebih tanding apa     edar  sekarang    kata manusia indo goblok kyk dulu buta informasi gausa deh cntoh kecil hp     harga bawah jt milih hp    orang  hari nyari info segi spek n budget maksimal uang brg   rasa pantas dapat pdahal cukup jam   didapetin info aplg manusia indo rata fanatik avanza pas ngeliat cm tumpang gabutuh  lihat  spek gabutuh nyari informasi udh lgsung skip   tengah atas dikit ngebandinginnya paling sama inova   gabisa lebih fix skip ujung manusia indo paling maksimal   alih,negatif
Ugz43hvRQ3f-7UYXOHh4AaABAg,gumilang,2023-06-07 06:08:50+00:00,sulit bisnis baru dulu buat solusi,positif
UgwLY1z5dzMDjPf8Eyp4AaABAg,Ismail Hawari,2023-06-07 06:03:56+00:00,rakyat lebih butuh subsidi bbm didik sehat rakyat kecil   beli   subsidi baru mau  orang  kaya  kok  subsidi gelo,negatif
UgwCaCwXm0r09v7HEK94AaABAg,Joedy,2023-06-07 06:03:18+00:00,kepingin kendara laku jual kendara kurang lebih sama kendaran non banyak stasiun stasiun tukar baterai paham,negatif
UgwHfuPgiCFcpBdWZoZ4AaABAg,bahlul,2023-06-07 06:03:15+00:00,indonesia negara miskin th bangke,negatif
UgzUtUBwPF8jS6Bo-3V4AaABAg,kus mai,2023-06-07 05:59:54+00:00,kirain esemka tak tahu cina,netral
UgwpUouI7d_JjemXNHt4AaABAg,terano,2023-06-07 05:59:53+00:00,subsidi   jelas jalan banyak bolong mikirin subsidi,negatif
UgyNFTCXNxtzVzSkTJZ4AaABAg,Aries Tito,2023-06-07 05:59:44+00:00,harus perintah tau mslh utama  jangan  tutup mslh tsb hingga smpai trlihat linglung knp   laku hayo mslh apa masa pinteran bel drpd perintah,negatif
UgyOLZdIwRo-Y3c194R4AaABAg,Arnval Exodus,2023-06-07 05:58:18+00:00,banyak desain kurang wah sih,positif
UgwPlOsZjW6f91Y6so94AaABAg,Miyama Shonzo,2023-06-07 05:56:26+00:00,jalan rusak banyak banyak rakyat miskin,negatif
Ugx51_tPtPMZqRKNXfd4AaABAg,Felix Tobing,2023-06-07 05:56:09+00:00,bijak terlalu jawasentris sedia infrastruktur dukung luar jawa sangat minim sebab duduk luar jawa minim bahkan hampir tarik milik kendara harap infrastruktur dukung dulu banyak baru warga ragu alih ev,negatif
Ugw-rxIQJeZoK-5dPHl4AaABAg,dacii mini,2023-06-07 05:53:35+00:00,insentif pajak buat apa   harga awal jt indonesia jd jt situ waras mau nipu pakai sebut insentif pajak mau nipu rakyat,positif
UgyqJcwCkhht1MlM7Pl4AaABAg,bakron arafat,2023-06-07 05:53:05+00:00,hidrogen masa depan dunia,negatif
UgxBy0zHz62ETgEKvJl4AaABAg,Abas77 100,2023-06-07 05:52:59+00:00,lama ngcassnya batrai   awet jam keluh,netral
Ugz8uyDx5LgUKAU1yT94AaABAg,Skt Brown,2023-06-07 05:51:42+00:00,masalah ukur harga jangkau perintah beda jauh arti harga jangkau masyarakat kata perintah jtan jangkau wuling ev masyrakat motor   jtan beli cicil itu banyak macet cicil mimpi basah siang bolong   laku,negatif
Ugyfif42r8WlFRkXCmh4AaABAg,UH UH UH 🗿👍,2023-06-07 05:48:32+00:00,bagaimana rakyat mau beli infrastruktur isi baterai percuma,negatif
UgyERV3LmfcS7dcr3OV4AaABAg,Agus,2023-06-07 05:44:53+00:00,orang indonesia msh bnyk   kere siapa   mau beli dapat warga rata rata per kapita per bulan juta,negatif
Ugw8pvEIi2Hb3hX6jap4AaABAg,Lord Luhut,2023-06-07 05:40:47+00:00,wong rakyat cari kerja susah jual susah kok   laku benerin duru uang rakyat apa apa laku contoh china,negatif
UgyYBEYaJEMbcLWRAvl4AaABAg,Gm Godam,2023-06-07 05:40:20+00:00,  gratis laku kendara   masalah mana gratis produksi   pake batubara sama   polusi ajar mixue sasar kendara daerah pinggir indonesia lalu buat fastcharge tiap beberapa kilometer mulai bangun bangkit ramah lingkung tiap desa paling isi daya motor gratis,positif
UgzwJuna2Y401ovWLu14AaABAg,nitta,2023-06-07 05:37:14+00:00,laku pabrikan larang atur dunia mesin stop produksi baru alih,negatif
UgzhO1jtu7tWZ88guJF4AaABAg,THE BEST STAR IN THE SKY,2023-06-07 05:37:01+00:00,masyarakat bilang mau beli duit cukup buat butuh hari hari mimpi semua orang mampu beli sb   nyata masyarakat hutang terus tambah lunas   bikin keluarga derita solusi   baik   butuh masyarakat lapang kerja   baik layak,negatif
UgzD6zddUXM5DzgPIJB4AaABAg,Rigo Futra,2023-06-07 05:36:22+00:00,hadiah kn seluruh rakyat ludes hsbis tangan ter bukak terima,negatif
UgxQeeQcfDCJtnzD6QB4AaABAg,nico sepma,2023-06-07 05:35:43+00:00,tempat isi utama,negatif
UgyWQQehEIQRokiO-VF4AaABAg,Hari,2023-06-07 05:35:07+00:00,kota besar luar   laku jalan indonesia bukan sprti barat eropa masalah terminal charging,negatif
UgwhvM0556XnIPGyccB4AaABAg,aryoo tidjo,2023-06-07 05:35:05+00:00,kelas tengah suka lebih irit ongkos lebih boros pke bensin,negatif
Ugzfx1MI4rEKOcgK1-t4AaABAg,Robert Kusuma,2023-06-07 05:33:55+00:00,dulu pernah laku merknya tamiya,netral
Ugy-QOiy9ossbNU7F094AaABAg,yulianto rahardjo,2023-06-07 05:31:05+00:00,ev   nanjak plus stop go tanjak mogok tengah jalan gara gara quality control mumpuni kayak   tahun depan baru ganti konversi ev,negatif
UgwQfSlQeu2izWsMBEd4AaABAg,Mas Sugeng,2023-06-07 05:30:08+00:00,bijak   pro wong cilik,negatif
Ugy_ZROkDz06eEFY92N4AaABAg,digigaming,2023-06-07 05:25:58+00:00,specnya jelek     mau beli batre pake sewa asu,negatif
UgwWrFMiyk6LlesF4et4AaABAg,Biank Kerock,2023-06-07 05:24:50+00:00,banyak khawatir   sering tanya masyarakat adl sedia spklu harap realisasi cepat spklu segera laku perintah dmana kmrn ud mou dg swata   cepat edukasi kpd masyarakat baik perintah maupun dealer dg sales banyak mis informasi masyarakat ttg ev khusus       edar indonesia ev wuling air ev ioniq dua brand sama beri garansi baterai th ganti baterai sifat parsial sbg contoh   wuling air ev harga an harga baterai jt part ato jt al part   hrga hilir ekosistem ev jalan harap harga baterai turun shg harga baterai kecil brand minded   susah   ubah tinggal produk jepang   edar buat masyarakat ragu   segera alih ev,negatif
Ugy1wCQE7f906LEB77t4AaABAg,benito mouselini,2023-06-07 05:23:24+00:00,masalah baterai doank yakin batrai nikel kuat dipake kendara mikir jing orang orang beli kendara cuman parkir garasi paling dipake minggu sekali batrai kendara parkir garasi malah ancur enak pake bbm sekalipun parkir garasi tahun tahun   masalah paling ganti aki doank   kena banjir milik kendara ev nang pojok ganti batrai part ada   jelas,negatif
UgxVepBalC3dTg-oFAh4AaABAg,yoseph baktiar,2023-06-07 05:23:17+00:00,sebenernya si bukan   laku hubung harga relatif mahal sama karna nyaman pake kendara konvensional alam nyupirin bos pake depok sudirman asli nyaman banget bilang irit batrenya,positif
UgxxcEyHsxzzssa6dkR4AaABAg,Yondra 22,2023-06-07 05:21:51+00:00,pembnagkit pake pltu   cari lingkung apa batubara bahan     baharu rakyat banyak pake kendara   bayar naik baik perintah perlu kaji   lebih matang jangan asal bikin bijak rakyatjuga   bikin susah,negatif
UgzUCN_FrRIQwHDlxYN4AaABAg,For YouTube,2023-06-07 05:20:01+00:00,hm terlalu penting masyarakat mau kerja n gaji   layak rumah tempat tinggal   beli,negatif
Ugwpvg1HT2yTz2rcSJR4AaABAg,Thomas Bondan Tyas,2023-06-07 05:19:46+00:00,  butuh motor butuh sembako murah,negatif
Ugyejvgj765-0exbAId4AaABAg,Achmad Marendes,2023-06-07 05:19:21+00:00,unit tahun naik unit arti naik tinggi dong,negatif
UgxzDsRW9AcVS2ZYDDh4AaABAg,Muhammad rafii Rafii,2023-06-07 05:15:35+00:00,indonesia jln bnyk   hancur tinggu jln semua mulus baru ku beli,negatif
Ugx0xKVahb1Hg_HlAd14AaABAg,DodolF FZ,2023-06-07 05:13:42+00:00,jga banyak pake batubara jga mau ganti jga sama  ,positif
UgwI1yHapIRxpovECj94AaABAg,fany oktavia,2023-06-07 05:12:37+00:00,nih wajah orang   hobi bikin rakyat susah,negatif
UgxgC_7uBzCBQ0H-wIJ4AaABAg,JKT45,2023-06-07 05:11:19+00:00,orang papua asmat kalu   salah rela motor dimodip motor lebih murah biyaya,netral
UgyEUTL579zU7loER194AaABAg,Budi Prasetia,2023-06-07 05:11:12+00:00,  mau laris tutup semua spbu misal jakarta jalan jakarta pake kendara   bahan bakar minyak otomatis kendara laris manis,netral
Ugy37pvJ8qKzO-HoqBB4AaABAg,~tan.xin.jin88,2023-06-07 05:10:18+00:00,  milik pertama tiap milik gratis niscaya laris manis,positif
Ugy8zcW6zdKpiggI9yp4AaABAg,games,2023-06-07 05:07:55+00:00,lemah mahal kurang luas sempit tak pakai mudik lebaran boro boro ngecas lama jam mending isi bensin cuma   nyampe menit bayangin   mudik waktu lebaran hari raya isi bensin   ngantrinya lama minta ampun apa hari baru jatah isi kurang tenaga bawa tumpang ful banyak barang   berat tanjak ingat indonesia banyak daerah dikelilingin bukit bukit gunung gunung   tinggi resiko celaka lebih keri batre lithium rusak parah bakar bensin bensin   cela waktu tumpang bakar cari tolong cari air     bakar api kimia lithium trus tambah kaku setrum tempat gosong   nyebur air sungai danau dl lebih selamat bbm ketimbang mahal mahal   pas dimurahin speknya rang apa kabar wuling ni orang kaya milik usaha mikirin apa sih   mau cepat laku spek tinggi jual murah ini akibat pikir butuh konsumen buzernya bilang    orang  miskin   mampu beli mending diam   rakyat   ngarep mahal laku keras   paksa nafsulu masuk mulut  orang  mulut lebih fungsi ketimbang telinga akibat dengar butuh masyarakat jelas   laku mending jual barang bekas   bukan nengebantu hidup malah nyusahin hidup boro boro  orang  kaya beli dara lebih milih super kar suara kenalpotnya geber geber kendara nyetrum  orang  pasang speaker gede dengar knalpot iya   peduli perintah alih kendara tawar program kredit kendara ramah dompet awal rb jt kredit bulan jadi rb bulan rasa perlu perintah usaha mahal mahal sewa aktor pasang iklan bakal ludes laku semua itu perintah peduli lingkung bukan cari untung banyak cari untung tipis tipis   peduli lingkung moga dibales,negatif
UgwGdL5cZEiuxFPC7tx4AaABAg,ZiluxGT7,2023-06-07 05:07:24+00:00,bentuk krna   baru kalem   insyallah,positif
Ugzl6FCxI31ZlmfgZHd4AaABAg,South Java,2023-06-07 05:06:05+00:00,harga batre sangat mahal ng sistim tukar batre khawatir habis jalan bengkel blm rata,negatif
UgxdE_pCOZRwQP7CeqR4AaABAg,Village Palace,2023-06-07 05:05:39+00:00,indonesia mau   bagus murah fitur banyak coba bikin jt an bawah laku keras,positif
Ugzb3htB3FKL1dsx51B4AaABAg,Kakak Adek,2023-06-07 05:02:35+00:00,ingin masyarakat to bbm sembako murah bukan kendara banyak kyk mn   macet total,negatif
Ugywp4V1FG9EFRJfifd4AaABAg,Novan Bagus Haryanto,2023-06-07 05:02:31+00:00,wajar inovasi ubah fase paling susah terima ubah tsb iring waktu terima   sendiri iring kembang sarana prasarana policy,positif
Ugys881q1kW0eK3QiRl4AaABAg,putra kalimantan1922,2023-06-07 05:02:12+00:00,coba   kendara umum dulu digati kendaran lisrik bus dl,positif
UgyD69xuMBgjkUcE4qR4AaABAg,Wahyu Nurfaizi,2023-06-07 05:01:34+00:00,andai carger pake powerbank mungkin minat,positif
UgxQTPTm891HS-aJqDR4AaABAg,James Dhe,2023-06-07 05:00:58+00:00,benerin jalan dlu baru transportasi jalan ancur ancur,netral
UgzXNYpcibBtDHOS24R4AaABAg,Jaka Rio Permadi,2023-06-07 05:00:45+00:00,jelek mahal siapa   mau,negatif
UgwK_q-UVCbW2Q6ejgd4AaABAg,Patrick,2023-06-07 05:00:25+00:00,kendara bentuk design aneh   cocok buat selera indonesia,positif
Ugz-1Fsv2--iK_tMAOR4AaABAg,Septiana Maha Dewi,2023-06-07 04:57:27+00:00,cocok daerah gunung penuh hutan takut mogok kuat nanjak,negatif
Ugxod0ekBT2Pu-_h9bV4AaABAg,ill missstr,2023-06-07 04:57:10+00:00,tak mampu beli,negatif
UgwpO5epMvUsPzACH6t4AaABAg,Mohamad Bagus,2023-06-07 04:56:10+00:00,paksa kendara perut rakyat banyak   lapar harus perut dulu penuh baru kendara pikir sederhana roket,negatif
UgwdZqu2yzfRuYJ5tUh4AaABAg,Johandi Suryadi,2023-06-07 04:54:50+00:00,kurang laku negara kembang negara maju banyak minat,positif
UgyB3W7MBrlnHS5TWLZ4AaABAg,camp david,2023-06-07 04:53:51+00:00,biaya mahal blm biaya pasang ev charging rumah   mahal station isi daya jg blm banyak lebih baik perintah utama   kendara angkut umum dulu banyak angkut umum lebih utama,positif
UgwG3WzoB5GKjsswYWl4AaABAg,GRAGAS,2023-06-07 04:52:49+00:00,segera hapus pelan jumlah spbu bbm,negatif
Ugw1nE-H0S10h5kqyQF4AaABAg,Gabriel F. G,2023-06-07 04:51:35+00:00,mahal   model   bagus hargany jt atas   model biasa itu jt keats jg,negatif
UgweZR0aKu6nV9sd4b14AaABAg,Hobi Warga channel,2023-06-07 04:50:53+00:00,cuma punya sepeda tahun,netral
UgxQhRbkvQuhplL377d4AaABAg,Xerad Zebua,2023-06-07 04:49:35+00:00,  cepat isi tempat isi bnyak bnyak   mau,negatif
Ugx1o1gWLyBiRmZnsDl4AaABAg,dowoh,2023-06-07 04:48:32+00:00,awas dibodohin perintah nnti lisyrik naik najis subsidi perintah gabakal guna gabakal manfaat depan buat untung sendiri,negatif
UgwGtr3Cxre6-dST3vZ4AaABAg,ridwan muhamad saleh,2023-06-07 04:47:39+00:00,  ngotak  orang  ekonomi   merosot bukan mkir cara naik ekonomi,negatif
UgxG5HdqEsk5IDH4srx4AaABAg,THE INFINITY çóré,2023-06-07 04:46:57+00:00,hadir saing pln,negatif
Ugw2GKdXH9wAhseEGJV4AaABAg,Muhammad Fauzi,2023-06-07 04:43:16+00:00,pribadi ras kurang pas pemerinth peduli lingkung ekonomi layan kebutuhn hari hari mending pemerinth negara fokus transportasi umum bis kereta api disubidi baik royal langit biru capai   urusn pribadi subsidi giat politik bisnis usaha besar dampak baik masyarakat malah tambah populasi kendara jalan raya jangan giur iming iming subsidi padahal cekik rakyat subsidi sendiri tidang untung rakyat ekonomi negara   feed back kepda bangsa negara duit apbn buat usaha,netral
